client_code,name,product,status,city,date,category,amount,currency,type,direction
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-23 20:50:41,Играем дома,4459.92,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-23 22:30:33,Отели,52783.79,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-24 09:05:45,Кафе и рестораны,10499.6,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-24 10:20:07,Такси,2513.59,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-24 14:10:58,Кино,6654.2,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-24 15:10:18,Такси,7380.56,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-24 16:10:53,Смотрим дома,4843.48,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-24 19:00:49,Кафе и рестораны,4359.91,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-24 19:40:33,Кафе и рестораны,11511.72,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-24 21:20:59,Такси,4734.35,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-24 22:30:57,Отели,89924.46,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-25 09:05:05,Кафе и рестораны,12533.4,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-25 10:00:08,Такси,5590.78,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-25 10:20:09,Такси,4754.49,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-25 15:30:48,Развлечения,30415.57,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-25 16:00:22,Такси,4406.96,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-25 19:00:32,Путешествия,42003.56,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-25 19:40:06,Кафе и рестораны,21911.39,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-25 21:20:35,Такси,6571.9,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-25 22:30:55,Отели,60438.1,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-27 09:15:29,Такси,3939.31,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-27 10:20:04,Кафе и рестораны,5740.9,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-27 12:10:42,Продукты питания,13588.01,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-27 14:50:06,Едим дома,2559.41,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-27 15:10:47,Смотрим дома,3796.78,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-28 08:50:13,Такси,5884.6,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-28 10:00:04,Едим дома,11748.28,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-28 18:30:30,АЗС,28352.93,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-28 19:40:15,Кино,6229.48,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-29 09:15:31,Такси,2709.05,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-29 13:10:59,Играем дома,5057.63,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-29 13:20:22,Смотрим дома,5489.38,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-29 16:10:43,Кино,8421.39,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-29 18:10:57,Смотрим дома,3021.23,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-29 19:00:38,Кафе и рестораны,5676.23,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-30 09:30:22,Кино,2701.16,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-30 15:10:03,Едим дома,4235.71,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-30 19:00:21,Кафе и рестораны,7392.61,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-31 09:15:26,Такси,4232.53,KZT,,
28,Алтынай,Кредит наличными,обычный,Кызылорда,2025-08-31 10:00:06,Такси,4529.82,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-01 09:15:10,Такси,6057.37,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-01 14:40:47,Смотрим дома,5292.31,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-02 09:15:20,Такси,6648.94,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-02 12:10:21,Продукты питания,14042.32,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-02 13:50:29,Смотрим дома,4616.54,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-02 19:20:49,Смотрим дома,5174.64,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-02 19:50:11,Едим дома,7354.36,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-03 09:00:59,Едим дома,4972.2,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-03 12:10:14,Продукты питания,8962.33,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-03 12:50:25,Играем дома,6172.39,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-03 13:30:12,Играем дома,6741.36,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-03 15:40:12,Кино,4639.64,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-03 19:00:22,Кафе и рестораны,6630.55,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-03 20:40:13,Кафе и рестораны,7812.7,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-04 11:40:21,Такси,6772.93,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-04 14:50:21,Играем дома,5441.3,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-04 16:20:42,Играем дома,6482.87,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-04 18:30:24,АЗС,31031.02,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-05 11:10:14,Кино,5069.86,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-05 12:10:49,Продукты питания,24470.17,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-05 16:10:35,Едим дома,7960.18,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-05 18:20:23,Кино,4414.84,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-07 09:00:42,Кино,6375.52,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-07 13:30:58,Едим дома,4266.05,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-07 15:20:57,Такси,3863.11,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-07 19:00:33,Кафе и рестораны,13878.93,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-08 10:00:53,Смотрим дома,5779.2,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-08 12:10:42,Продукты питания,5627.29,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-08 19:00:06,Кафе и рестораны,7887.61,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-08 20:40:49,Играем дома,3235.79,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-09 10:40:31,Кино,5604.02,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-09 12:10:54,Продукты питания,10780.67,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-09 19:00:19,Кафе и рестораны,5289.07,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-10 13:00:47,Такси,3570.14,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-10 19:00:00,Кафе и рестораны,12893.83,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-10 20:50:29,Такси,9337.46,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-12 09:15:14,Такси,4768.68,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-12 11:00:02,Смотрим дома,5922.21,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-12 12:10:16,Продукты питания,9099.46,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-12 12:20:19,Смотрим дома,3438.11,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-13 09:15:43,Такси,6051.57,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-13 11:40:40,Такси,3622.15,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-13 13:40:00,Кино,2747.58,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-13 13:50:01,Такси,6168.79,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-13 16:10:36,Едим дома,3413.95,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-14 12:10:12,Продукты питания,30059.78,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-14 19:00:05,Кафе и рестораны,17760.6,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-16 12:00:45,Кино,4916.2,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-16 12:10:38,Продукты питания,26158.63,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-16 12:20:39,Кафе и рестораны,5170.97,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-16 13:30:34,Едим дома,5524.13,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-16 19:50:50,Кафе и рестораны,3072.55,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-16 21:00:25,Кино,3941.97,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-17 08:50:53,Такси,3737.41,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-17 12:10:25,Продукты питания,10408.51,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-17 18:30:50,АЗС,10876.72,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-17 18:50:00,Такси,4074.44,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-17 19:00:35,Кафе и рестораны,13102.39,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-18 09:15:15,Такси,3886.16,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-18 13:00:11,Смотрим дома,6161.22,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-18 16:00:38,Кино,7211.11,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-18 21:20:04,Кафе и рестораны,5545.56,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-19 09:10:44,Такси,4572.16,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-19 11:00:00,Играем дома,5725.37,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-19 12:00:28,Едим дома,5068.09,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-19 13:40:20,Играем дома,5312.5,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-19 14:40:22,Играем дома,5539.39,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-19 16:30:26,Такси,7827.1,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-19 16:40:18,Кино,4270.68,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-19 19:00:07,Кафе и рестораны,4712.69,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-22 09:15:31,Такси,8964.24,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-22 10:50:52,Кафе и рестораны,5093.64,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-22 17:00:25,Такси,4736.81,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-22 17:40:30,Играем дома,5181.22,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-22 19:00:19,Кафе и рестораны,5693.39,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-22 21:30:05,Такси,3018.43,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-24 10:00:49,Такси,5353.82,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-24 12:10:27,Продукты питания,19932.03,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-24 14:00:56,Кино,10343.62,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-24 14:10:24,Едим дома,4650.87,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-25 09:40:39,Смотрим дома,8586.57,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-25 12:10:01,Продукты питания,14263.2,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-25 14:30:04,Играем дома,3008.65,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-25 15:50:25,Кафе и рестораны,4079.21,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-25 16:40:24,Такси,3357.28,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-25 19:10:55,Кино,6112.49,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-25 21:20:59,Кафе и рестораны,4974.16,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-28 08:40:48,Играем дома,4294.55,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-28 11:20:25,Едим дома,4289.81,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-28 12:10:43,Продукты питания,5650.47,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-28 13:30:00,Такси,4520.41,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-28 17:10:48,Едим дома,5522.07,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-29 10:20:57,Смотрим дома,4701.28,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-29 15:30:59,Кафе и рестораны,4569.18,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-29 16:30:01,Кино,5662.73,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-29 18:30:31,АЗС,16520.22,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-29 18:30:48,Смотрим дома,6169.53,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-29 19:20:03,Кино,2833.26,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-30 09:00:25,Такси,3646.46,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-06-30 12:10:21,Продукты питания,12442.17,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-01 12:10:24,Продукты питания,10841.66,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-01 13:20:05,Кафе и рестораны,5731.42,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-01 18:00:48,Играем дома,6280.7,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-01 18:30:24,Играем дома,4743.75,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-01 19:00:26,Кафе и рестораны,5561.69,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-02 19:00:40,Кафе и рестораны,10253.42,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-02 21:20:41,Играем дома,4858.21,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-02 21:50:51,Смотрим дома,7193.62,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-03 09:15:18,Такси,2796.64,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-03 12:10:57,Продукты питания,8416.02,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-03 14:30:09,Такси,5027.89,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-05 08:00:49,Кафе и рестораны,6993.65,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-05 09:15:32,Такси,3383.04,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-05 14:20:36,Смотрим дома,3552.12,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-05 15:20:23,Кино,6570.13,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-05 16:30:59,Кино,3983.41,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-05 19:00:29,Кафе и рестораны,9609.55,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-06 12:10:46,Продукты питания,15117.49,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-06 19:00:13,Кафе и рестораны,7370.97,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-07 11:50:33,Играем дома,4861.11,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-07 12:10:15,Продукты питания,32504.76,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-07 16:30:29,Кино,3621.39,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-07 16:50:35,Кафе и рестораны,6909.78,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-07 19:00:53,Играем дома,5945.55,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-07 21:20:21,Кино,4414.12,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-09 12:10:53,Продукты питания,8331.21,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-09 17:50:21,Кафе и рестораны,5971.08,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-10 08:10:58,Смотрим дома,6324.53,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-10 09:10:06,Такси,5558.49,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-10 09:15:29,Такси,5759.24,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-10 09:20:45,Кафе и рестораны,6951.64,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-10 11:10:57,Едим дома,7486.17,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-10 15:50:09,Кафе и рестораны,4168.58,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-11 11:00:10,Смотрим дома,4495.47,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-11 13:50:02,Кино,5519.38,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-11 19:00:28,Кафе и рестораны,4036.22,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-12 12:10:31,Продукты питания,6663.7,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-12 16:20:19,Едим дома,3169.17,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-12 17:40:01,Играем дома,9641.95,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-12 19:00:39,Кафе и рестораны,3646.14,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-13 12:10:22,Продукты питания,17986.83,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-13 17:40:24,Смотрим дома,4529.45,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-13 18:30:43,АЗС,10534.27,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-14 08:00:09,Смотрим дома,5096.85,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-14 09:00:35,Кино,8552.41,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-14 16:00:37,Такси,4900.68,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-14 16:20:59,Смотрим дома,6172.3,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-14 16:30:32,Играем дома,6373.3,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-14 19:00:34,Кафе и рестораны,8100.64,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-14 21:00:03,Смотрим дома,3173.41,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-14 21:20:10,Кино,8066.34,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-15 09:15:51,Такси,8585.55,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-17 09:15:58,Такси,7238.15,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-17 16:20:25,Смотрим дома,6115.35,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-17 17:00:42,Едим дома,9658.8,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-17 17:10:50,Такси,2929.44,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-17 19:50:20,Смотрим дома,5130.02,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-18 14:40:05,Кафе и рестораны,1916.75,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-18 16:10:33,Кино,8783.51,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-18 19:00:57,Кафе и рестораны,2581.14,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-18 20:00:17,Едим дома,6625.07,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-19 08:50:40,Играем дома,7572.96,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-19 09:40:13,Кафе и рестораны,6103.01,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-19 12:10:40,Продукты питания,32182.81,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-19 17:10:32,Такси,4235.11,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-19 17:50:01,Такси,6145.33,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-20 15:00:20,Едим дома,3421.16,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-20 18:30:08,АЗС,12122.69,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-20 21:00:08,Играем дома,5481.91,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-21 12:10:45,Продукты питания,15554.55,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-21 16:00:25,Смотрим дома,4230.19,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-22 10:40:14,Смотрим дома,4858.29,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-22 11:00:28,Такси,3058.58,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-22 12:10:00,Продукты питания,23580.42,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-22 19:00:07,Кафе и рестораны,13941.16,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-23 12:10:10,Продукты питания,25239.43,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-23 16:40:51,Смотрим дома,5743.82,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-23 18:30:12,АЗС,24532.33,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-23 19:00:28,Кафе и рестораны,6869.4,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-23 20:00:47,Смотрим дома,5708.1,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-25 09:30:10,Кафе и рестораны,6005.65,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-25 10:30:05,Кино,6120.05,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-25 12:10:05,Продукты питания,18387.82,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-25 19:00:11,Кафе и рестораны,12484.67,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-26 09:15:12,Такси,3148.36,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-26 10:10:17,Кино,5467.94,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-26 12:10:39,Продукты питания,3000.0,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-26 12:20:24,Кафе и рестораны,4441.9,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-28 12:10:36,Продукты питания,9422.67,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-28 17:50:54,Смотрим дома,4923.0,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-30 09:15:11,Такси,3407.56,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-30 12:10:02,Продукты питания,7449.33,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-30 12:40:10,Смотрим дома,6720.55,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-30 16:30:21,Играем дома,5652.22,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-30 19:00:00,Кафе и рестораны,14830.23,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-31 09:15:04,Такси,3480.79,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-31 11:20:06,Кино,5723.09,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-31 13:30:11,Едим дома,7855.0,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-31 13:30:17,Смотрим дома,5755.49,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-07-31 19:00:26,Кафе и рестораны,4837.03,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-08-01 12:10:36,Продукты питания,11999.67,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-08-01 18:30:16,АЗС,11450.98,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-08-01 19:00:29,Кафе и рестораны,13504.79,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-08-02 08:00:26,Едим дома,4169.84,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-08-02 09:15:58,Такси,3045.32,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-08-02 09:20:31,Такси,8513.97,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-08-02 12:10:28,Продукты питания,11048.06,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-08-02 18:30:26,АЗС,36218.72,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-08-03 12:10:52,Продукты питания,13074.81,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-08-03 12:50:15,Играем дома,5235.53,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-08-03 15:30:30,Едим дома,7759.15,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-08-04 09:40:22,Играем дома,5087.87,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-08-04 11:10:20,Смотрим дома,8899.15,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-08-04 12:10:30,Продукты питания,5552.72,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-08-04 13:20:22,Смотрим дома,5450.41,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-08-04 13:30:13,Смотрим дома,4524.25,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-08-04 19:00:03,Кафе и рестораны,9408.85,KZT,,
26,Маржан,Кредит наличными,обычный,Астана,2025-08-04 19:50:53,Играем дома,2862.92,KZT,,
